_time,price,carbonIntensity,fossilFuelPercentage,fossilEnergy,renewableEnergy,cloud_cover,dew_point,pressure_msl,relative_humidity,sunshine,temperature,visibility,wind_gust_speed,wind_speed,month,day,dayofweek,dayofyear,hour
2022-02-15 17:00:00+00:00,173.23,439.10800043243165,50.17263766733144,8338.9375,8891.375,37.0,1.4,1010.1,65.0,2.0,7.6,50000.0,18.0,10.1,2,15,1,46,17
2022-02-15 18:00:00+00:00,174.29,409.62223891531414,46.13247848315328,8121.5,10048.5,25.0,2.3,1010.3,74.0,0.0,6.5,50000.0,18.7,9.0,2,15,1,46,18
2022-02-15 19:00:00+00:00,115.28,366.0538253251093,42.57995700539108,7465.625,11362.8125,75.0,3.4,1010.2,79.0,0.0,6.7,45000.0,23.0,11.9,2,15,1,46,19
2022-02-15 20:00:00+00:00,105.31,329.3859557533167,38.26529652928382,6438.75,12006.9375,12.0,3.5,1009.8,83.0,0.0,6.2,45000.0,22.3,11.9,2,15,1,46,20
2022-02-15 21:00:00+00:00,91.51,304.6407265025804,35.517764064798136,5773.125,12297.9375,12.0,3.0,1009.5,84.0,0.0,5.5,40000.0,25.2,14.0,2,15,1,46,21
2022-02-15 22:00:00+00:00,101.91,301.6050089677053,35.330610839308264,5497.25,11893.4375,75.0,2.2,1009.0,81.0,0.0,5.1,40000.0,28.8,14.4,2,15,1,46,22
2022-02-15 23:00:00+00:00,87.91,288.6073757260252,34.309684788902835,5110.0,11724.25,87.0,1.7,1008.0,80.0,0.0,4.9,40000.0,27.0,15.1,2,15,1,46,23
2022-02-16 00:00:00+00:00,94.68,273.9046157056381,33.42520111489738,4697.125,11348.25,87.0,1.4,1007.4,76.0,0.0,5.2,40000.0,29.5,16.6,2,16,2,47,0
2022-02-16 01:00:00+00:00,93.97,274.16850582061625,33.619557007929174,4573.6875,10979.1875,100.0,1.3,1006.8,75.0,0.0,5.4,25000.0,28.4,15.5,2,16,2,47,1
2022-02-16 02:00:00+00:00,99.45,274.4565247801023,34.022728130459285,4380.375,10377.8125,100.0,2.6,1005.9,87.0,0.0,4.6,25000.0,35.6,17.3,2,16,2,47,2
2022-02-16 03:00:00+00:00,106.67,284.02536855292726,35.21665798095218,4561.625,10223.375,100.0,3.0,1005.0,90.0,0.0,4.5,35000.0,33.5,18.0,2,16,2,47,3
2022-02-16 04:00:00+00:00,103.6,286.753659510195,35.73032101983546,4574.5625,10029.8125,87.0,3.2,1004.1,88.0,0.0,5.0,40000.0,36.7,19.4,2,16,2,47,4
2022-02-16 05:00:00+00:00,110.4,290.81091064613497,35.16472335135849,4670.4375,10138.375,87.0,3.1,1003.8,86.0,0.0,5.3,45000.0,31.3,17.3,2,16,2,47,5
2022-02-16 06:00:00+00:00,134.02,307.2485908011007,36.3025290830887,5442.0,10884.0625,87.0,3.4,1003.2,86.0,0.0,5.6,45000.0,34.2,16.9,2,16,2,47,6
2022-02-16 07:00:00+00:00,184.7,318.32068726693115,36.6728141986889,5999.1875,11503.5625,100.0,3.7,1002.6,90.0,0.0,5.2,12000.0,33.1,17.6,2,16,2,47,7
2022-02-16 08:00:00+00:00,194.83,312.57529354904915,35.50797683591181,6189.9375,12294.625,100.0,4.0,1001.7,91.0,0.0,5.4,12000.0,29.5,16.9,2,16,2,47,8
2022-02-16 09:00:00+00:00,174.52,298.9213177675628,34.93652957795209,6287.8125,13202.75,87.0,4.4,1000.2,90.0,0.0,5.9,50000.0,36.0,19.1,2,16,2,47,9
2022-02-16 10:00:00+00:00,137.84,290.33734877787055,34.1145337833313,6345.875,13821.9375,100.0,4.6,999.0,89.0,0.0,6.3,18000.0,42.8,22.0,2,16,2,47,10
2022-02-16 11:00:00+00:00,136.04,286.86107003778034,33.50893323182039,6274.5,14015.5625,100.0,5.1,997.8,94.0,0.0,6.0,13000.0,41.8,22.0,2,16,2,47,11
2022-02-16 12:00:00+00:00,118.22,289.91310213010206,34.56900935198853,6385.125,13858.125,100.0,5.6,996.1,95.0,0.0,6.4,8000.0,48.2,23.8,2,16,2,47,12
2022-02-16 13:00:00+00:00,111.4,294.9600892216226,35.17233206613554,6520.1875,13771.125,87.0,6.2,994.5,95.0,0.0,7.0,25000.0,45.0,24.5,2,16,2,47,13
2022-02-16 14:00:00+00:00,105.65,300.7449841260992,35.15719426820252,6400.375,13385.5625,100.0,6.2,993.8,87.0,0.0,8.3,25000.0,47.9,26.3,2,16,2,47,14
2022-02-16 15:00:00+00:00,97.57,302.8497062429959,35.34172742296297,6283.125,13058.9375,100.0,6.4,993.3,83.0,0.0,9.2,25000.0,43.6,25.2,2,16,2,47,15
2022-02-16 16:00:00+00:00,99.11,308.97805337757745,35.946458468954646,6343.375,12721.0,100.0,7.0,993.2,85.0,0.0,9.4,15000.0,49.0,25.6,2,16,2,47,16
2022-02-16 17:00:00+00:00,110.76,308.8400105378581,36.08447151627879,6415.6875,12779.0,100.0,7.9,992.4,92.0,0.0,9.1,9000.0,43.9,23.8,2,16,2,47,17
2022-02-16 18:00:00+00:00,118.61,300.665325901143,35.258020123356424,6286.1875,13049.9375,87.0,7.5,991.9,84.0,0.0,10.1,30000.0,42.1,23.8,2,16,2,47,18
2022-02-16 19:00:00+00:00,117.99,290.62576132105096,34.40507028419908,5965.5625,13109.9375,87.0,7.6,990.7,82.0,0.0,10.6,30000.0,44.3,23.4,2,16,2,47,19
2022-02-16 20:00:00+00:00,102.9,268.9703881251446,32.42394676159863,5316.875,13086.0,87.0,7.9,990.2,82.0,0.0,10.9,40000.0,42.1,23.4,2,16,2,47,20
2022-02-16 21:00:00+00:00,95.01,255.59850171037945,31.284966143732653,4930.6875,12974.4375,87.0,7.8,988.3,80.0,0.0,11.2,45000.0,46.8,23.8,2,16,2,47,21
2022-02-16 22:00:00+00:00,95.01,251.39793958588814,30.964936123007565,4693.625,12624.5625,100.0,7.8,985.8,77.0,0.0,11.6,45000.0,56.9,28.8,2,16,2,47,22
2022-02-16 23:00:00+00:00,74.12,228.18744065456914,28.785269384478468,4182.4375,12729.5,100.0,8.7,984.0,83.0,0.0,11.4,35000.0,69.5,32.0,2,16,2,47,23
2022-02-17 00:00:00+00:00,17.92,218.34664226327482,27.897395505037807,3833.125,12327.25,87.0,9.1,982.3,78.0,0.0,12.9,45000.0,70.9,34.6,2,17,3,48,0
2022-02-17 01:00:00+00:00,15.04,213.23052025316116,27.368868493851533,3680.9375,12255.5625,100.0,10.4,981.5,87.0,0.0,12.5,12000.0,64.1,33.8,2,17,3,48,1
2022-02-17 02:00:00+00:00,15.02,217.57813113615146,27.86358815712173,3635.125,11765.4375,100.0,6.6,984.0,89.0,0.0,8.3,40000.0,90.7,41.0,2,17,3,48,2
2022-02-17 03:00:00+00:00,13.97,224.05150501000435,28.9945652074857,3628.25,11160.9375,62.0,5.8,983.2,81.0,0.0,8.9,40000.0,54.4,29.5,2,17,3,48,3
2022-02-17 04:00:00+00:00,15.04,230.97118459067642,29.859846429849934,3674.9375,10786.375,25.0,4.0,982.9,68.0,0.0,9.7,45000.0,69.8,31.0,2,17,3,48,4
2022-02-17 05:00:00+00:00,33.02,245.55736174159546,31.36645281626238,4000.0625,10713.6875,87.0,4.1,983.9,68.0,0.0,9.8,45000.0,45.4,26.3,2,17,3,48,5
2022-02-17 06:00:00+00:00,90.93,259.22590800039563,31.941338306267646,4594.0,11534.25,37.0,2.5,984.9,65.0,0.0,8.8,45000.0,53.3,27.0,2,17,3,48,6
2022-02-17 07:00:00+00:00,123.22,262.01226834518263,30.998871323812175,4907.375,12409.875,25.0,0.9,985.8,57.0,9.0,8.9,50000.0,63.7,34.6,2,17,3,48,7
2022-02-17 08:00:00+00:00,107.23,246.38998905746487,30.29061955488214,4870.375,13206.5625,62.0,-0.5,985.9,49.0,51.0,9.6,50000.0,79.6,41.8,2,17,3,48,8
2022-02-17 09:00:00+00:00,102.55,225.1394552382849,28.088303976124198,4643.9375,14329.875,87.0,-0.2,986.7,48.0,34.0,10.2,25000.0,85.0,46.8,2,17,3,48,9
2022-02-17 10:00:00+00:00,95.06,204.74486100338862,25.75534791788216,4286.25,15175.5625,87.0,-0.1,988.6,50.0,20.0,9.7,30000.0,93.2,54.0,2,17,3,48,10
2022-02-17 11:00:00+00:00,77.47,188.01473512197478,24.035045541813943,3950.4375,15627.875,87.0,1.0,990.4,56.0,0.0,9.2,30000.0,90.4,52.6,2,17,3,48,11
2022-02-17 12:00:00+00:00,65.06,183.12691450023527,23.24911230005179,3881.5,16054.25,87.0,1.4,992.1,59.0,0.0,8.9,30000.0,81.7,50.4,2,17,3,48,12
2022-02-17 13:00:00+00:00,35.98,185.88234964034802,23.563871177162603,3928.375,15932.25,87.0,1.5,994.1,63.0,0.0,8.2,30000.0,90.4,52.2,2,17,3,48,13
2022-02-17 14:00:00+00:00,42.68,192.4282412715792,24.245259715280824,3999.625,15573.0625,100.0,2.9,996.1,79.0,1.0,6.3,15000.0,89.3,49.7,2,17,3,48,14
2022-02-17 15:00:00+00:00,67.3,206.69260005648323,25.955440256539713,4209.8125,14809.375,87.0,2.7,996.8,71.0,4.0,7.7,25000.0,61.2,36.0,2,17,3,48,15
2022-02-17 16:00:00+00:00,86.08,228.8406982113031,27.45056861596983,4418.3125,13788.5625,87.0,2.2,998.3,73.0,3.0,6.6,25000.0,86.0,44.6,2,17,3,48,16
2022-02-17 17:00:00+00:00,108.83,253.86501892683387,29.758104639081857,4878.0625,13140.0,50.0,2.5,999.5,83.0,1.0,5.2,35000.0,86.4,36.7,2,17,3,48,17
2022-02-17 18:00:00+00:00,110.63,259.1325933092461,30.19081026001586,4973.6875,12959.6875,87.0,1.1,1000.9,67.0,0.0,6.7,35000.0,60.5,27.7,2,17,3,48,18
2022-02-17 19:00:00+00:00,101.54,258.61686151700826,30.874307146114877,4942.25,12770.6875,37.0,1.2,1001.7,71.0,0.0,6.1,45000.0,61.2,34.9,2,17,3,48,19
2022-02-17 20:00:00+00:00,86.9,255.52097276489837,31.52168840285683,4855.5,12573.75,37.0,1.0,1002.4,70.0,0.0,6.1,45000.0,50.8,29.5,2,17,3,48,20
2022-02-17 21:00:00+00:00,86.48,249.54976051735918,30.975854230385035,4563.9375,12218.6875,62.0,0.0,1003.2,63.0,0.0,6.4,50000.0,61.2,32.0,2,17,3,48,21
2022-02-17 22:00:00+00:00,86.3,260.103552278804,32.21911436435749,4556.25,11553.6875,12.0,-0.1,1004.3,65.0,0.0,5.9,45000.0,62.3,31.3,2,17,3,48,22
2022-02-17 23:00:00+00:00,63.04,254.92715253805676,32.28292671267977,4437.0,11396.375,37.0,-0.2,1004.9,64.0,0.0,6.0,45000.0,56.5,31.7,2,17,3,48,23
2022-02-18 00:00:00+00:00,71.45,239.6977084205258,31.036551087369233,3987.6875,11085.6875,12.0,-0.6,1005.2,62.0,0.0,6.0,45000.0,54.7,30.2,2,18,4,49,0
2022-02-18 01:00:00+00:00,62.57,252.02489875916166,32.45138535951786,3984.0,10330.6875,12.0,-0.9,1006.2,62.0,0.0,5.7,45000.0,48.2,31.7,2,18,4,49,1
2022-02-18 02:00:00+00:00,74.76,265.66244040077675,33.94726493948188,3995.8125,9694.375,12.0,-0.7,1006.8,64.0,0.0,5.5,45000.0,46.1,27.0,2,18,4,49,2
2022-02-18 03:00:00+00:00,84.92,304.4603142333,37.90331843425264,4480.9375,8990.625,12.0,-0.8,1007.0,66.0,0.0,5.1,45000.0,44.3,23.0,2,18,4,49,3
2022-02-18 04:00:00+00:00,95.19,341.2519735852609,41.398276311579295,4914.9375,8292.1875,12.0,-0.6,1007.4,67.0,0.0,4.9,50000.0,39.6,21.6,2,18,4,49,4
2022-02-18 05:00:00+00:00,119.09,364.4745457044768,42.86668718043052,5205.1875,7810.0,12.0,-0.2,1007.7,71.0,0.0,4.5,50000.0,32.8,18.0,2,18,4,49,5
2022-02-18 06:00:00+00:00,140.99,381.3508146725434,43.8602000153794,5659.25,7791.875,25.0,0.1,1007.7,75.0,0.0,4.2,45000.0,29.2,16.9,2,18,4,49,6
2022-02-18 07:00:00+00:00,185.05,386.69555708279745,43.73970114120742,5951.0625,7971.4375,75.0,0.8,1007.8,81.0,10.0,3.8,45000.0,26.3,13.3,2,18,4,49,7
2022-02-18 08:00:00+00:00,189.28,370.8984734208876,41.55390046725597,5863.4375,8531.0625,87.0,1.7,1007.2,80.0,60.0,4.9,45000.0,20.9,11.2,2,18,4,49,8
2022-02-18 09:00:00+00:00,173.24,356.5795220657678,40.074506544339485,5904.8125,9259.0,87.0,1.9,1006.7,75.0,5.0,5.9,45000.0,28.1,15.1,2,18,4,49,9
2022-02-18 10:00:00+00:00,150.0,328.509099820071,38.50252157967081,5996.125,10590.8125,87.0,2.4,1005.6,72.0,11.0,7.0,35000.0,27.7,14.8,2,18,4,49,10
2022-02-18 11:00:00+00:00,130.99,302.4944946561294,36.2624788355544,5758.875,11527.0,100.0,2.7,1004.3,71.0,0.0,7.7,30000.0,32.0,18.0,2,18,4,49,11
2022-02-18 12:00:00+00:00,123.17,286.787955934491,34.767875545336146,5773.75,12543.75,100.0,3.6,1002.6,83.0,0.0,6.3,22000.0,33.1,16.6,2,18,4,49,12
2022-02-18 13:00:00+00:00,106.81,263.2853525593989,32.19529559928949,5373.0625,13337.1875,100.0,3.6,1000.5,79.0,0.0,7.0,18000.0,42.8,13.7,2,18,4,49,13
2022-02-18 14:00:00+00:00,99.89,252.7530930826121,30.425501545488085,5040.25,13687.5625,100.0,5.0,997.9,94.0,0.0,5.9,16000.0,37.1,18.7,2,18,4,49,14
2022-02-18 15:00:00+00:00,99.26,254.57052759946657,30.333195717814245,5032.4375,13597.9375,100.0,6.1,995.3,98.0,0.0,6.4,15000.0,36.0,20.2,2,18,4,49,15
2022-02-18 16:00:00+00:00,97.42,266.03138886288025,31.99679026211999,5293.3125,13160.6875,87.0,6.8,993.3,98.0,0.0,7.1,18000.0,33.5,16.9,2,18,4,49,16
2022-02-18 17:00:00+00:00,113.84,274.7359490184276,33.55418608886553,5547.0625,12779.0625,87.0,7.3,991.1,96.0,0.0,7.9,22000.0,36.7,15.1,2,18,4,49,17
2022-02-18 18:00:00+00:00,130.9,284.2659384071743,33.92283384569687,5613.625,12362.0,75.0,7.7,989.2,94.0,0.0,8.6,20000.0,40.3,19.8,2,18,4,49,18
2022-02-18 19:00:00+00:00,140.49,295.65428453875546,35.52793951109765,5702.3125,11646.5625,87.0,8.0,988.3,86.0,0.0,10.3,15000.0,79.9,20.2,2,18,4,49,19
2022-02-18 20:00:00+00:00,115.87,300.5456291825766,36.91613463194663,5652.5625,11154.8125,25.0,1.3,989.1,52.0,0.0,10.6,40000.0,81.7,36.7,2,18,4,49,20
2022-02-18 21:00:00+00:00,109.75,282.15917613031434,35.46367447474623,5056.625,10928.75,62.0,-0.6,989.7,47.0,0.0,10.1,25000.0,64.8,34.2,2,18,4,49,21
2022-02-18 22:00:00+00:00,115.66,267.6286022087088,33.800916398377915,4487.4375,10539.4375,50.0,-1.4,991.1,47.0,0.0,9.2,35000.0,95.0,42.5,2,18,4,49,22
2022-02-18 23:00:00+00:00,92.46,248.56942693502617,31.989418593352305,3999.375,10477.375,75.0,-0.9,992.9,54.0,0.0,7.7,45000.0,100.4,44.6,2,18,4,49,23
2022-02-19 00:00:00+00:00,73.73,220.76980640497055,29.68103297941942,3511.3125,10590.6875,87.0,-1.8,993.6,50.0,0.0,7.9,50000.0,85.3,40.7,2,19,5,50,0
2022-02-19 01:00:00+00:00,54.32,212.03345664757404,28.962677760252074,3365.8125,10619.5,87.0,-2.3,994.1,49.0,0.0,7.6,50000.0,75.6,38.5,2,19,5,50,1
2022-02-19 02:00:00+00:00,16.63,207.94221725392526,28.690509649381536,3302.875,10634.375,100.0,-3.8,994.3,44.0,0.0,7.6,50000.0,88.9,43.9,2,19,5,50,2
2022-02-19 03:00:00+00:00,14.38,203.54043358699266,28.140412199910575,3284.8125,10875.1875,100.0,-4.5,994.4,42.0,0.0,7.5,50000.0,85.0,40.3,2,19,5,50,3
2022-02-19 04:00:00+00:00,10.96,202.93336978353724,27.830753841736865,3361.75,11230.6875,87.0,-4.6,995.2,43.0,0.0,7.1,50000.0,87.1,45.4,2,19,5,50,4
2022-02-19 05:00:00+00:00,9.06,205.54406254586877,27.69525167341102,3475.9375,11533.125,87.0,-3.3,996.9,50.0,0.0,6.3,50000.0,82.1,44.6,2,19,5,50,5
2022-02-19 06:00:00+00:00,0.1,207.7221743510635,27.388031255582295,3540.375,11820.625,87.0,-2.6,999.0,54.0,0.0,5.9,50000.0,97.2,46.4,2,19,5,50,6
2022-02-19 07:00:00+00:00,3.62,207.17057953858657,26.983410749135995,3618.8125,12261.4375,87.0,-1.7,1001.0,59.0,0.0,5.6,50000.0,77.0,43.2,2,19,5,50,7
2022-02-19 08:00:00+00:00,9.42,199.3526311557168,25.59149245652344,3636.6875,13207.1875,87.0,-0.6,1003.0,66.0,0.0,5.3,50000.0,64.1,37.1,2,19,5,50,8
2022-02-19 09:00:00+00:00,1.94,187.39125425613432,23.822167642964363,3654.8125,14571.375,100.0,-0.5,1004.8,65.0,0.0,5.5,50000.0,84.2,39.2,2,19,5,50,9
2022-02-19 10:00:00+00:00,0.0,180.2823065594815,22.49690674602095,3590.0,15302.25,100.0,1.0,1006.4,76.0,0.0,4.9,50000.0,70.9,37.8,2,19,5,50,10
2022-02-19 11:00:00+00:00,-0.08,178.3663774308718,22.174079616528328,3576.75,15526.0,87.0,-0.1,1007.8,67.0,0.0,5.6,50000.0,64.8,34.9,2,19,5,50,11
2022-02-19 12:00:00+00:00,-0.35,183.08879413249832,22.6550422639354,3602.4375,15168.0,87.0,-0.4,1008.5,61.0,0.0,6.5,50000.0,60.1,31.7,2,19,5,50,12
2022-02-19 13:00:00+00:00,-0.52,188.68514275936897,23.376328701314964,3600.5,14557.8125,75.0,-1.4,1009.2,55.0,3.0,6.9,50000.0,59.4,32.8,2,19,5,50,13
2022-02-19 14:00:00+00:00,-0.08,191.99623732727378,23.84605638899166,3620.4375,14254.5625,87.0,-2.1,1009.7,50.0,28.0,7.6,50000.0,60.8,34.6,2,19,5,50,14
2022-02-19 15:00:00+00:00,0.08,192.6479638150008,24.230009230732197,3564.0625,13810.375,87.0,-2.1,1010.7,52.0,15.0,7.0,50000.0,54.0,31.7,2,19,5,50,15
2022-02-19 16:00:00+00:00,15.69,213.7058181472581,26.951012136728828,3683.0625,12261.375,75.0,-2.6,1011.0,51.0,16.0,6.7,50000.0,52.9,28.8,2,19,5,50,16
2022-02-19 17:00:00+00:00,99.95,264.96159118768105,31.24618243354132,4255.125,10678.4375,25.0,-3.4,1011.7,51.0,16.0,5.9,50000.0,46.4,23.8,2,19,5,50,17
2022-02-19 18:00:00+00:00,121.97,291.3814029111323,33.21999403799433,4672.8125,10167.4375,50.0,-3.7,1011.8,51.0,0.0,5.6,50000.0,37.8,18.4,2,19,5,50,18
2022-02-19 19:00:00+00:00,112.63,279.0723477150875,33.066495993761244,4479.75,10231.1875,50.0,-3.7,1012.0,54.0,0.0,4.7,45000.0,27.0,13.7,2,19,5,50,19
2022-02-19 20:00:00+00:00,102.52,256.4004477915211,30.727947063219336,4038.3125,10653.3125,75.0,-3.5,1011.4,60.0,0.0,3.4,45000.0,21.2,11.5,2,19,5,50,20
2022-02-19 21:00:00+00:00,101.89,258.80337393341915,30.652676672566976,3891.375,10261.4375,87.0,-3.5,1010.7,60.0,0.0,3.4,40000.0,23.8,10.8,2,19,5,50,21
2022-02-19 22:00:00+00:00,101.99,264.9571751635277,31.536399913618638,3767.1875,9611.0,87.0,-3.0,1010.1,61.0,0.0,3.7,40000.0,23.8,13.0,2,19,5,50,22
2022-02-19 23:00:00+00:00,100.93,275.64274822843055,34.063586218657186,3845.875,9124.4375,100.0,-1.6,1009.8,61.0,0.0,5.4,28000.0,49.3,17.3,2,19,5,50,23
2022-02-20 00:00:00+00:00,104.38,283.5158750576721,34.75205947764629,3805.0625,8706.3125,100.0,0.6,1008.9,78.0,0.0,4.0,28000.0,46.8,21.2,2,20,6,51,0
2022-02-20 01:00:00+00:00,99.9,285.5899124190713,35.57781132645137,3793.9375,8508.25,100.0,1.4,1007.7,87.0,0.0,3.4,18000.0,28.8,14.0,2,20,6,51,1
2022-02-20 02:00:00+00:00,98.71,286.1577871436417,36.28369394715995,3777.9375,8357.1875,100.0,1.9,1006.5,96.0,0.0,2.5,10000.0,30.2,14.8,2,20,6,51,2
2022-02-20 03:00:00+00:00,92.01,283.50885538314566,35.97749309926276,3721.75,8352.9375,100.0,1.9,1005.3,99.0,0.0,2.1,14000.0,25.9,12.6,2,20,6,51,3
2022-02-20 04:00:00+00:00,88.53,273.0736097049297,35.21962433854427,3469.125,8155.1875,100.0,2.1,1005.1,99.0,0.0,2.3,16000.0,25.9,11.9,2,20,6,51,4
2022-02-20 05:00:00+00:00,87.17,257.3321931668886,34.01408738390282,3198.5625,8123.875,100.0,2.5,1005.4,99.0,0.0,2.7,20000.0,27.7,14.4,2,20,6,51,5
2022-02-20 06:00:00+00:00,80.0,245.71974153722945,32.52871195637325,3236.625,8783.0,100.0,2.8,1005.9,97.0,0.0,3.2,20000.0,33.8,15.8,2,20,6,51,6
2022-02-20 07:00:00+00:00,80.08,234.763518396923,30.295714902998395,3229.375,9544.4375,87.0,2.6,1007.1,96.0,0.0,3.2,40000.0,32.8,20.5,2,20,6,51,7
2022-02-20 08:00:00+00:00,88.28,222.35046497388024,28.35129761569168,3261.8125,10543.8125,87.0,2.6,1008.2,94.0,0.0,3.5,45000.0,31.0,17.6,2,20,6,51,8
2022-02-20 09:00:00+00:00,95.06,204.4781607608427,26.563018566136083,3259.125,11698.0,87.0,2.2,1008.5,86.0,17.0,4.4,50000.0,29.5,15.8,2,20,6,51,9
2022-02-20 10:00:00+00:00,98.22,198.17172633163023,25.592992498234548,3320.3125,12507.125,100.0,1.8,1008.4,81.0,10.0,4.7,45000.0,34.2,17.6,2,20,6,51,10
2022-02-20 11:00:00+00:00,95.09,189.2940543799969,24.446553533395114,3357.375,13452.5625,100.0,2.9,1007.7,83.0,0.0,5.6,35000.0,30.6,16.2,2,20,6,51,11
2022-02-20 12:00:00+00:00,88.15,178.3359266257063,23.29852571019209,3251.75,14011.125,100.0,3.4,1006.5,90.0,0.0,4.9,15000.0,38.2,18.0,2,20,6,51,12
2022-02-20 13:00:00+00:00,51.8,176.22830452156794,23.0403956854238,3262.25,14184.875,100.0,3.7,1005.0,96.0,0.0,4.3,10000.0,36.0,19.1,2,20,6,51,13
2022-02-20 14:00:00+00:00,43.11,178.66410743801498,23.39955255809591,3294.375,13934.4375,100.0,4.9,1003.3,98.0,0.0,5.2,15000.0,30.2,13.7,2,20,6,51,14
2022-02-20 15:00:00+00:00,21.24,181.56687946933036,24.228880798111817,3349.6875,13616.375,100.0,6.2,1001.9,98.0,0.0,6.5,20000.0,32.4,17.6,2,20,6,51,15
2022-02-20 16:00:00+00:00,21.56,184.04392258591207,24.325156405687366,3315.75,13261.5625,100.0,6.7,1000.9,95.0,0.0,7.5,35000.0,36.4,20.5,2,20,6,51,16
2022-02-20 17:00:00+00:00,63.16,187.41647511853998,23.83438670183063,3333.625,13470.25,100.0,6.8,1000.2,90.0,0.0,8.4,40000.0,41.8,22.3,2,20,6,51,17
2022-02-20 18:00:00+00:00,76.93,192.06879899499125,24.288959234597044,3441.6875,13522.1875,100.0,6.9,999.5,91.0,0.0,8.3,25000.0,42.5,23.8,2,20,6,51,18
2022-02-20 19:00:00+00:00,51.28,190.08550943934998,24.545487789516894,3449.9375,13488.75,100.0,6.7,998.7,90.0,0.0,8.3,25000.0,45.7,24.8,2,20,6,51,19
2022-02-20 20:00:00+00:00,20.02,192.19921130203053,24.94099491532949,3515.25,13447.75,100.0,6.7,997.5,89.0,0.0,8.4,40000.0,46.1,25.6,2,20,6,51,20
2022-02-20 21:00:00+00:00,15.39,195.30219589618477,25.15632900904865,3510.125,13198.25,100.0,6.1,996.0,83.0,0.0,8.9,28000.0,53.3,27.0,2,20,6,51,21
2022-02-20 22:00:00+00:00,40.06,202.28715941765284,25.840713776562932,3593.25,12951.4375,100.0,6.5,994.5,87.0,0.0,8.6,25000.0,51.1,25.9,2,20,6,51,22
2022-02-20 23:00:00+00:00,14.62,206.70598754816794,26.130637472519414,3612.8125,12666.25,100.0,6.8,992.8,90.0,0.0,8.4,22000.0,43.9,24.1,2,20,6,51,23
2022-02-21 00:00:00+00:00,10.73,201.31503789208222,25.490889687266115,3372.8125,12323.0,100.0,7.2,991.2,93.0,0.0,8.3,30000.0,43.6,24.5,2,21,0,52,0
2022-02-21 01:00:00+00:00,7.48,198.55876724203284,25.602981162172053,3250.5,12000.0,100.0,6.9,989.2,87.0,0.0,9.0,50000.0,43.6,22.7,2,21,0,52,1
2022-02-21 02:00:00+00:00,5.71,202.36330677707218,25.84053762908126,3317.5,12032.3125,87.0,5.5,987.4,72.0,0.0,10.4,50000.0,49.0,27.4,2,21,0,52,2
2022-02-21 03:00:00+00:00,1.43,204.55856374904258,26.119567853723503,3331.625,11956.3125,100.0,4.8,988.2,81.0,0.0,7.9,50000.0,77.8,32.0,2,21,0,52,3
2022-02-21 04:00:00+00:00,7.6,204.3570398470184,26.268034474776936,3453.25,12262.5625,87.0,3.3,988.6,76.0,0.0,7.3,50000.0,61.9,33.1,2,21,0,52,4
2022-02-21 05:00:00+00:00,14.37,211.91714557171977,27.002129191762336,3633.0,12385.9375,87.0,3.2,989.5,77.0,0.0,7.0,18000.0,60.1,28.4,2,21,0,52,5
2022-02-21 06:00:00+00:00,19.75,225.69679407492853,27.092016145198738,3994.4375,12871.8125,75.0,0.8,990.6,67.0,0.0,6.4,60000.0,60.1,30.2,2,21,0,52,6
2022-02-21 07:00:00+00:00,106.69,241.5270412895115,28.33363661242823,4466.6875,13028.9375,75.0,1.6,992.5,85.0,0.0,3.9,20000.0,59.0,31.0,2,21,0,52,7
2022-02-21 08:00:00+00:00,110.06,241.26737469369274,28.78754751946292,4644.5625,13404.4375,75.0,0.4,993.2,72.0,0.0,5.1,35000.0,49.3,23.8,2,21,0,52,8
2022-02-21 09:00:00+00:00,88.28,223.43287287535614,27.44578880374866,4535.875,14450.5625,50.0,-1.1,994.0,65.0,9.0,5.0,45000.0,58.3,30.6,2,21,0,52,9
2022-02-21 10:00:00+00:00,65.51,216.7968413609944,26.08082015209378,4483.5625,15177.0625,62.0,-0.9,994.5,62.0,20.0,5.7,40000.0,63.0,31.7,2,21,0,52,10
2022-02-21 11:00:00+00:00,78.22,221.70681473211218,26.457598076267466,4605.8125,15158.75,87.0,-1.7,995.1,58.0,9.0,5.8,45000.0,54.0,32.0,2,21,0,52,11
2022-02-21 12:00:00+00:00,92.02,226.5445893108458,27.183134347366032,4833.1875,15335.6875,87.0,-2.3,995.2,54.0,1.0,6.2,50000.0,59.8,30.6,2,21,0,52,12
2022-02-21 13:00:00+00:00,99.9,227.94711466027601,27.75249000342259,4824.0625,15043.9375,87.0,-2.7,995.4,52.0,0.0,6.3,50000.0,67.3,33.5,2,21,0,52,13
2022-02-21 14:00:00+00:00,104.92,249.0563493620779,30.004563386723337,5061.375,13987.5,100.0,-2.0,995.3,56.0,0.0,6.0,25000.0,46.8,27.0,2,21,0,52,14
2022-02-21 15:00:00+00:00,108.77,266.8688406364617,31.562067818719047,5191.9375,13079.875,100.0,-2.1,994.7,56.0,0.0,5.9,25000.0,44.6,25.6,2,21,0,52,15
2022-02-21 16:00:00+00:00,103.46,282.170976972514,33.21076241518884,5421.9375,12514.8125,100.0,-0.4,994.5,68.0,0.0,4.9,18000.0,47.9,25.2,2,21,0,52,16
